ID_CLIENT,CLERK_TYPE,PAYMENT_DAY,APPLICATION_SUBMISSION_TYPE,QUANT_ADDITIONAL_CARDS,POSTAL_ADDRESS_TYPE,SEX,MARITAL_STATUS,QUANT_DEPENDANTS,EDUCATION_LEVEL,STATE_OF_BIRTH,CITY_OF_BIRTH,NACIONALITY,RESIDENCIAL_STATE,RESIDENCIAL_CITY,RESIDENCIAL_BOROUGH,FLAG_RESIDENCIAL_PHONE,RESIDENCIAL_PHONE_AREA_CODE,RESIDENCE_TYPE,MONTHS_IN_RESIDENCE,FLAG_MOBILE_PHONE,FLAG_EMAIL,PERSONAL_MONTHLY_INCOME,OTHER_INCOMES,FLAG_VISA,FLAG_MASTERCARD,FLAG_DINERS,FLAG_AMERICAN_EXPRESS,FLAG_OTHER_CARDS,QUANT_BANKING_ACCOUNTS,QUANT_SPECIAL_BANKING_ACCOUNTS,PERSONAL_ASSETS_VALUE,QUANT_CARS,COMPANY,PROFESSIONAL_STATE,PROFESSIONAL_CITY,PROFESSIONAL_BOROUGH,FLAG_PROFESSIONAL_PHONE,PROFESSIONAL_PHONE_AREA_CODE,MONTHS_IN_THE_JOB,PROFESSION_CODE,OCCUPATION_TYPE,MATE_PROFESSION_CODE,EDUCATION_LEVEL.1,FLAG_HOME_ADDRESS_DOCUMENT,FLAG_RG,FLAG_CPF,FLAG_INCOME_PROOF,PRODUCT,FLAG_ACSP_RECORD,AGE,RESIDENCIAL_ZIP_3,PROFESSIONAL_ZIP_3,TARGET_LABEL
24938,0,0,0,0,1,1,1,4,3,3,3,1,RS,NOVO HAMBURGO,CANUDOS,1,3,3,3,0,0,3871,576,1,1,0,1,0,3,4,2,0,0,3,2,3,0,5,3,4,3,4,3,1,1,0,0,0,0,27,3,3,1
24939,0,0,0,0,0,0,1,2,3,3,3,0,SP,Rio Claro,Jardim Santa Maria,1,3,3,3,1,0,1582,622,0,1,0,0,0,3,1,3,0,0,3,3,3,1,3,4,3,3,3,3,1,1,1,0,1,0,25,3,4,1
24940,0,0,0,0,1,0,1,3,4,3,4,1,RN,CAICO,CENTRO,0,3,2,4,1,1,3891,587,0,1,1,1,1,3,3,3,3,0,3,2,3,1,3,3,2,3,3,3,1,0,1,1,0,0,62,2,1,1
24942,0,0,0,1,0,0,1,3,4,3,3,1,PA,BELEM,MARCOP,0,3,3,3,0,1,2973,447,1,1,1,1,1,3,4,3,1,1,3,3,2,1,3,3,4,4,3,3,1,1,0,0,1,1,37,4,2,1
24944,0,1,0,0,0,0,1,2,3,3,2,0,RJ,RIO DE JANEIRO,CAMPO GRANDE,1,4,4,4,1,0,1247,686,0,0,0,1,0,3,3,3,0,1,2,2,3,0,3,3,5,2,3,3,0,0,0,0,0,1,25,3,3,0
24947,0,0,0,0,0,1,0,3,4,4,4,0,CE,maracanau,jereissate I,0,3,3,3,1,0,1699,496,1,1,0,1,0,2,4,2,1,0,3,3,4,0,3,3,3,3,3,4,1,0,0,0,1,0,33,2,3,1
24948,0,0,0,0,0,1,0,2,1,3,3,0,MG,ARAGUARI,centro,0,4,3,4,1,0,1750,527,0,1,1,0,1,3,3,3,1,1,3,3,3,0,3,3,3,3,3,3,0,1,0,0,1,1,27,4,3,1
24950,0,0,0,1,1,0,0,3,4,3,2,1,CE,Fortaleza,MONDUBIM,1,3,3,3,0,0,2974,571,0,0,1,1,1,3,4,3,0,0,4,2,2,1,3,2,2,3,4,2,0,0,1,1,1,0,28,4,3,0
24952,0,0,0,0,1,1,1,2,4,2,2,0,PB,JOAO PESSOA,GEISEL,0,3,3,3,1,1,1597,518,0,1,1,0,1,3,2,3,0,1,3,3,3,1,3,4,4,6,3,3,1,1,1,0,0,1,34,3,3,1
24954,0,0,0,2,1,1,0,3,3,2,3,0,RS,ROSARIO DO SUL,CENTRO,1,3,4,3,0,1,2746,707,1,0,0,1,1,4,3,3,0,1,3,3,3,0,3,3,4,3,3,3,0,0,0,0,0,0,31,4,3,0
24956,0,1,0,1,1,0,1,2,2,3,3,0,RO,PORTO VELHO,JD SANTANA,0,3,3,5,0,1,920,652,0,0,1,0,0,3,3,3,0,0,3,3,4,1,3,4,3,3,2,4,1,1,1,1,0,1,32,3,3,0
24957,1,1,0,1,1,1,0,3,3,3,3,1,PR,Paranavai,Jardim Ipe,0,3,2,3,1,1,2407,598,0,1,1,1,0,3,3,3,0,1,3,1,3,1,2,3,3,2,3,4,1,0,0,0,0,0,31,3,3,1
24958,1,1,0,0,0,0,1,3,3,3,4,1,MG,Ribeirao das Neves,Santinho,1,3,3,3,1,1,4539,583,1,1,0,0,0,3,3,3,0,1,4,3,3,1,3,3,3,3,3,3,1,1,1,1,0,1,33,4,3,1
24959,0,1,0,0,0,1,1,3,2,3,4,1,RJ,NATAL,ALECRIM,1,4,4,4,0,0,2390,609,1,1,1,1,0,3,2,3,0,0,4,3,3,0,3,3,3,3,3,4,1,0,0,1,1,1,30,2,3,1
24960,0,1,0,0,0,1,0,3,3,3,3,1,GO,GOIANIA,SETOR DOS FUNCIONARIOS,1,3,3,3,0,1,2436,415,1,0,1,0,0,2,3,3,0,0,3,3,4,1,3,2,3,3,3,3,0,0,0,0,0,1,25,5,3,0
24961,0,0,0,0,1,0,1,4,3,5,3,0,BA,ITABUNA,SANTO ANTONIO,0,3,3,3,0,1,2174,480,0,1,1,1,0,3,3,3,0,0,1,4,3,1,3,5,2,3,3,2,1,0,0,1,0,1,43,4,2,1
24963,0,0,1,0,0,1,1,3,3,1,2,1,BA,Jequie,km4,1,2,5,3,0,1,4525,543,0,0,0,1,1,3,4,3,0,1,2,4,2,1,4,2,2,3,4,3,0,0,1,1,1,1,25,3,4,0
24964,0,0,0,0,1,1,1,2,2,3,4,1,PA,ANANINDEUA,COQUEIRO,0,3,3,3,1,1,3607,565,0,0,0,1,1,3,4,5,0,1,3,3,3,0,4,3,3,3,3,2,0,0,0,1,1,0,30,3,3,0
24965,0,0,0,0,1,0,0,3,2,3,3,1,SP,Sao Paulo,Catumbi,0,3,4,3,0,1,2698,659,1,1,1,0,1,3,2,4,0,0,4,3,3,1,3,2,3,3,4,3,0,0,0,1,1,1,25,3,3,1
24968,0,0,0,1,1,1,1,2,3,3,3,0,BA,PAULO AFONSO,CENTRO,0,3,3,4,0,0,2937,461,1,1,1,0,1,3,3,3,0,0,3,3,3,1,3,3,4,3,4,3,1,0,1,1,1,1,45,3,3,1
24969,0,1,1,0,1,1,0,3,3,3,3,0,PR,FAZENDA RIO GRANDE,GRALHA AZUL,1,2,3,2,1,1,3776,456,0,1,0,1,0,3,3,3,1,1,3,3,2,0,2,3,4,3,3,3,1,0,1,0,1,1,31,2,4,1
24973,0,0,1,0,1,1,1,2,3,3,3,0,CE,FORTALEZA,CASTELAO,1,3,2,3,1,1,2687,480,0,0,0,0,1,2,3,3,0,0,4,3,3,0,3,4,3,3,4,4,0,0,0,0,0,1,53,3,3,0
24974,0,0,0,0,0,0,1,3,3,2,3,1,PR,Umuarama,Zona VI,0,4,3,3,1,1,2461,465,0,0,1,1,0,3,3,2,0,0,1,3,4,0,3,3,4,4,3,3,0,0,1,0,1,1,33,3,3,0
24981,1,1,0,1,0,1,1,3,2,3,3,0,SP,Sao Paulo,Catumbi,1,5,3,3,1,1,2754,485,1,1,1,1,0,4,3,2,0,1,3,3,3,0,3,3,2,3,1,3,1,1,1,1,0,0,39,3,3,1
24982,0,0,0,0,0,0,0,4,3,2,2,1,RS,Viamao,Sao Tome,0,3,2,2,0,0,2949,299,1,1,0,0,0,3,4,4,0,0,3,3,3,0,3,3,4,3,4,4,1,0,0,1,0,1,26,3,3,1
24983,0,0,2,0,1,0,1,3,4,3,4,0,SP,FERNANDOPOLIS,JARDIM ARAGUAIA,1,2,3,3,1,1,2562,611,1,1,0,1,1,3,3,3,0,1,2,3,3,1,3,3,3,3,3,3,1,1,0,0,0,1,38,3,3,1
24984,0,3,0,0,1,1,0,2,3,3,3,0,SP,Jau,Jardim Padre augusto Sani,0,2,3,4,1,1,2524,557,0,0,0,1,0,3,2,3,0,0,3,3,3,0,4,5,3,3,3,2,1,0,1,1,0,0,33,3,3,1
24985,0,1,0,0,1,1,0,3,5,3,3,1,SP,Guarulhos,Jardim Fortaleza,0,3,3,2,1,1,2972,529,0,0,1,1,0,3,3,3,0,0,2,3,2,1,3,3,3,3,3,3,0,1,1,0,0,0,33,3,3,0
24986,0,0,0,0,0,0,0,3,3,3,3,0,PB,SOLANEA,CENTRO,0,3,3,4,1,1,3393,529,1,1,0,1,1,3,4,1,0,1,3,3,3,1,3,3,3,3,3,3,0,0,0,1,1,1,33,4,2,1
24987,0,2,1,1,0,0,0,3,3,4,3,1,MG,SETE LAGOAS,INTERLAGOS,0,3,3,4,1,0,3601,582,0,0,0,1,0,3,3,3,0,1,4,3,3,0,3,4,3,2,3,3,1,0,0,0,1,0,26,3,4,1
24990,0,0,0,0,1,0,0,3,3,2,3,0,RS,PORTO ALEGRE,PASSO DA AREIA,1,3,3,3,1,1,1975,500,0,0,0,1,1,3,3,2,2,1,2,3,3,1,3,3,4,5,3,3,0,1,1,0,1,0,36,3,3,0
24992,0,0,0,0,0,0,1,4,1,3,3,1,PR,IVAITIGA,CENTRO,1,4,3,4,0,1,1569,528,1,1,1,0,1,3,3,3,1,0,2,3,3,1,3,2,4,3,3,3,1,1,1,0,0,0,27,3,3,1
24993,0,0,0,0,0,0,1,3,3,3,4,0,SP,SANTO ANDRE,V AQUILINO,0,3,3,1,0,0,4204,635,0,1,1,0,1,3,3,3,0,1,3,4,3,0,2,3,3,4,3,2,0,0,1,0,1,1,36,3,1,1
24994,0,1,0,0,1,0,1,3,3,2,3,1,CE,FORTALEZA,BOM SUCESSO,1,3,3,3,0,1,4588,525,0,0,0,0,0,4,3,3,0,0,3,2,2,1,3,4,3,4,3,3,0,1,0,1,1,0,40,3,3,0
24996,0,0,0,0,0,0,1,3,1,3,2,0,RN,sao jose de mipibu,zona rural,0,3,3,3,0,0,2344,310,0,1,1,0,0,4,4,2,0,1,3,4,3,1,2,4,4,3,3,3,1,0,1,1,0,1,33,3,2,1
24999,0,0,0,0,1,0,0,3,4,3,3,1,PI,Teresina,Tres andares,1,3,0,3,0,0,3494,520,0,1,0,1,1,4,3,2,0,1,4,3,3,0,2,3,3,3,3,3,0,1,1,1,1,0,30,3,3,1
25000,0,0,0,0,1,0,1,3,3,3,4,0,PE,PALMARES,MODELO,0,2,3,3,1,1,3466,550,1,1,0,0,0,1,3,3,0,1,3,3,3,0,3,3,3,3,3,4,1,0,0,0,1,0,36,3,3,1
25001,0,2,0,1,0,1,0,3,3,3,3,1,SP,BARRETOS,ALTO SUMARE,0,4,3,3,0,0,1487,427,0,0,0,1,0,2,3,3,1,0,5,3,3,1,3,2,2,3,3,2,0,0,0,1,1,1,38,3,2,0
25005,0,3,0,0,0,0,1,3,3,3,3,0,SP,sao paulo,jd perola tres,1,3,4,3,0,0,2725,485,1,0,1,0,0,3,2,3,0,1,4,3,2,1,4,2,3,3,3,3,0,1,0,0,1,0,36,3,3,1
25006,0,0,1,0,1,1,0,3,4,3,3,1,RS,Alvorada,Maria Regina,1,3,3,2,1,0,3705,465,1,1,1,0,1,3,2,3,0,0,5,3,3,1,3,4,3,3,3,3,1,1,1,1,0,0,34,3,3,1
25007,0,2,0,0,1,0,0,3,2,3,3,1,BA,camacari,phoc II,0,3,3,3,0,0,3568,453,0,0,1,0,0,4,5,4,0,0,3,4,3,0,3,3,2,4,3,4,1,0,0,1,0,1,32,3,3,1
25009,0,0,0,0,1,0,0,3,4,4,3,1,RJ,Rio de Janeiro,Realengo,1,3,2,3,1,1,1780,463,0,1,0,1,1,3,3,4,0,1,3,3,2,0,3,3,3,3,3,4,1,1,0,1,1,0,26,1,3,1
25010,1,1,0,0,0,0,1,4,3,3,2,0,PE,Recife,Barro,1,3,3,3,0,1,4686,566,1,0,0,1,0,0,3,4,0,0,4,3,2,0,4,3,3,3,3,3,1,0,1,0,0,1,25,2,3,1
25013,0,0,0,1,0,1,0,1,4,3,4,0,MG,Araguari,Santa Helena,0,2,2,3,0,1,2385,556,1,1,1,1,1,3,3,2,1,0,2,3,3,0,3,4,3,3,3,2,1,0,1,1,1,0,44,2,3,1
25014,0,2,0,0,1,0,0,3,3,3,3,1,SP,Sumare,Jardim Santa Rosa MATAO,0,3,3,3,0,1,3859,566,0,0,0,1,0,3,3,1,0,0,3,3,4,0,3,3,3,4,3,3,0,0,0,1,0,0,39,4,4,0
25020,0,0,0,1,1,0,1,1,3,2,3,1,CE,HORIZONTE,MANGUEIRAL,1,3,3,3,1,1,5077,505,1,1,0,0,0,3,4,3,0,1,3,3,4,0,4,3,3,3,3,3,1,0,1,0,1,0,25,3,3,1
25023,0,1,0,0,1,1,0,3,3,2,3,0,SP,IBIUNA,CAPIM AZEDO,1,3,2,3,0,1,4527,692,1,0,1,1,0,4,3,5,0,0,0,2,4,1,5,2,3,3,3,3,0,0,0,0,1,0,25,4,3,0
25024,0,0,0,0,1,1,1,3,5,3,2,0,SP,Sumare,Jardim Paulistano,0,3,3,3,1,1,3455,447,0,1,1,0,1,3,3,3,0,1,2,4,3,0,3,3,3,3,2,2,1,0,1,1,1,1,29,3,2,1
25026,0,1,0,0,1,1,0,3,2,2,3,1,PE,SANTA CRUZ DO CAPIBARIBE,CENTRO,1,3,3,3,1,1,3079,513,1,1,1,0,0,4,3,2,0,1,3,3,2,1,3,2,2,4,3,3,1,0,0,0,1,1,25,3,4,1
25028,0,0,0,0,0,0,0,3,3,3,3,1,RS,PELOTAS,TRES VENDAS,1,3,3,2,1,0,2315,433,1,1,1,0,0,4,3,3,1,1,3,3,3,0,3,3,3,3,3,2,1,1,1,1,1,1,46,3,3,1
25029,0,1,0,0,1,1,0,4,3,3,4,1,SP,Guarulhos,Cidade Tupinamba,1,2,3,4,1,0,1997,262,1,1,0,1,0,1,2,3,1,1,3,3,3,0,3,3,3,3,3,3,1,0,0,1,1,0,36,4,3,1
25032,0,0,0,0,1,1,1,4,2,4,3,0,PE,RECIFE,BRASILIA TEIMOSA,0,3,3,4,1,1,3654,592,0,1,1,1,0,4,3,2,1,0,3,2,3,1,2,3,3,3,5,4,1,1,1,1,1,1,25,3,4,1
25033,1,0,1,0,0,1,0,1,3,3,3,0,PE,Olinda,Jardim Brasil,1,2,3,3,1,1,1306,614,0,0,0,1,1,3,2,3,0,1,3,3,2,0,3,3,3,3,2,3,0,1,0,1,0,0,67,3,3,0
25036,1,0,1,0,1,0,0,3,3,3,3,0,MT,cuiaba,santo antonio do pedregal,0,2,3,3,0,1,4952,306,0,0,1,0,1,2,3,3,0,0,4,4,3,0,3,3,3,3,3,3,0,0,1,1,1,0,30,3,3,0
25039,0,0,0,1,1,0,1,3,3,3,3,0,MG,SANTA LUZIA,QUARENTA E DOIS,0,4,3,3,1,0,2520,298,0,0,0,0,1,4,4,3,0,1,3,3,2,0,3,3,4,3,4,3,0,0,0,0,1,1,37,3,2,1
25043,1,0,0,0,1,1,1,3,3,5,3,1,SP,Sao Paulo,Jardim Bartira,1,3,3,2,1,1,3777,428,1,1,1,1,1,3,2,3,1,0,3,4,3,1,4,3,3,4,3,3,1,1,0,0,1,0,38,3,4,1
25047,0,0,0,0,1,0,0,3,3,2,3,0,PR,JAGUARIAIVA,NOSSA SENHORA DE FATIMA,0,3,3,3,0,1,4196,647,0,1,0,0,1,3,3,3,0,0,3,3,1,0,3,3,3,3,2,3,1,1,1,1,1,1,37,3,3,1
25048,0,0,0,0,1,0,1,3,3,3,2,1,GO,SENADOR CANEDO,CONJ MORADA DO MORRO,1,3,2,3,1,1,2840,534,1,1,1,0,0,3,4,3,1,1,3,3,3,0,3,3,3,3,3,4,1,0,1,0,0,1,25,3,3,1
25049,0,0,1,0,1,1,1,3,3,3,2,0,BA,FEIRA DE SANTANA,CARAIBA,1,3,4,3,1,1,3203,301,0,1,0,1,0,3,2,3,0,0,3,4,5,1,4,3,2,4,3,3,1,1,0,1,0,0,28,3,3,1
25053,0,2,1,0,1,1,0,3,3,3,3,1,MG,Araguari,Jardim Milenium,0,2,5,3,0,0,4262,469,0,0,1,0,0,3,4,3,0,0,3,2,4,1,3,3,2,3,2,3,0,1,0,1,0,0,35,3,3,0
25056,2,0,0,0,0,0,0,3,3,3,3,1,PE,Recife,COHaB,0,3,2,3,0,1,995,385,1,1,1,1,1,4,3,2,2,1,3,2,3,1,3,3,3,3,3,2,1,1,1,1,1,1,37,3,3,1
25057,0,0,0,0,1,1,1,3,3,3,3,1,AL,maceio,tabuleiro novo,1,3,3,3,0,1,3584,630,0,0,1,1,1,3,3,3,1,0,2,4,3,0,3,3,2,3,4,2,0,0,0,0,0,1,36,3,3,0
25058,1,0,0,0,1,0,0,3,3,4,3,0,ES,Cachoeiro de Itapemirim,Sao Luiz Gonzaga,0,4,3,3,0,1,3838,681,0,0,0,0,1,2,3,2,0,0,3,2,3,1,3,3,3,4,3,2,0,1,1,1,1,0,33,3,3,1
25059,0,0,1,0,1,1,0,2,3,3,3,1,PE,GRAVATA,CRUZEIRO,1,2,4,3,1,1,2202,592,1,1,1,1,1,4,2,3,0,0,3,3,3,1,3,3,3,3,3,3,1,0,0,1,1,1,33,3,4,1
25062,0,0,0,0,0,1,1,3,3,3,3,1,PA,Paragominas,Jardim atlantico,0,2,3,3,1,0,2970,388,1,0,0,1,1,3,3,3,0,0,2,3,3,1,3,3,3,4,3,4,0,1,0,0,0,1,44,3,2,0
25063,0,0,0,0,0,1,0,3,3,3,3,0,PE,Recife,IBURA,1,3,3,3,0,1,2155,514,0,1,0,1,1,3,3,3,0,0,3,3,3,1,4,2,3,3,3,3,1,1,0,1,0,1,28,3,5,1
25064,0,0,0,0,1,1,0,3,3,3,3,0,SP,GUARULHOS,PARQUE SANTOS DUMONT,0,3,3,2,0,1,1551,335,0,1,1,0,0,2,4,4,0,1,3,3,3,0,3,3,3,3,3,3,1,0,0,0,1,1,25,4,4,1
25066,0,0,0,1,1,1,0,1,3,3,3,0,AM,TEFE,SANTO ANTONIO,0,3,1,3,1,1,2005,537,0,0,0,1,1,3,3,3,1,0,3,3,3,1,3,3,2,3,2,3,0,0,1,0,0,1,32,3,4,0
25067,1,0,0,0,0,1,0,3,3,3,3,1,SP,Cotia,Jardim Empirio,0,4,3,3,1,0,1822,441,1,1,0,1,1,4,3,3,1,0,3,3,3,0,3,3,3,3,3,2,1,1,0,1,0,1,44,2,3,1
25068,0,0,0,0,1,0,0,2,2,3,3,1,BA,Salvador,Tancredo Neves,0,2,3,1,0,1,5277,521,0,0,1,0,1,3,3,3,0,1,3,3,3,0,2,2,3,3,4,3,0,1,0,0,1,1,34,3,3,0
25070,0,0,0,0,0,1,0,4,3,3,4,1,RN,Parnamirim,Boa Esperanca,0,3,3,4,1,1,1536,442,1,0,0,1,1,4,4,3,0,0,3,3,3,0,3,3,5,3,3,3,0,1,0,1,1,0,42,3,3,0
25072,0,0,0,1,1,0,0,3,2,3,3,1,RJ,RJ,CAMPO GRANDE,0,3,2,3,1,1,2946,451,1,1,0,0,1,3,3,3,0,0,2,3,3,1,4,2,3,3,3,2,1,0,1,1,1,1,41,4,3,1
25075,1,1,0,0,1,0,0,3,3,4,3,1,BA,PRESIDENTE TANCREDO NEVES,CORTE DE PEDRA,0,3,2,2,0,1,3106,595,1,1,0,0,0,3,2,3,0,0,3,4,3,1,3,3,4,3,3,3,1,0,0,0,0,1,26,3,4,1
25077,0,1,2,0,1,1,1,3,2,3,3,1,DF,SOBRADINHO,SOBRADINHO,0,3,3,5,1,0,3224,448,1,0,0,0,0,3,2,3,1,1,3,2,4,0,3,3,3,4,3,3,0,0,0,1,0,1,31,3,3,0
25078,0,0,0,0,1,0,1,2,3,3,3,0,RJ,CABO FRIO,SAO PEDRO DA ALDEIA,1,4,3,2,0,1,4632,474,1,1,0,1,1,3,6,2,0,1,4,3,5,0,5,4,3,3,4,3,1,0,0,0,1,1,30,4,2,1
25080,0,0,0,0,1,1,0,3,3,1,3,0,PA,MARITUBA,PEDREIRINHA,0,3,2,3,0,0,2954,561,0,1,0,0,0,3,4,3,1,0,1,3,3,0,3,4,3,2,3,3,1,1,1,0,0,0,25,3,3,1
25082,0,0,0,1,0,0,0,3,3,3,3,1,DF,SAMAMBAIA,SAMAMBAIA,0,2,3,5,0,0,4200,759,0,1,0,0,1,2,3,3,0,1,3,3,3,1,3,3,3,2,3,2,0,1,0,0,0,0,25,3,2,1
25083,0,1,0,0,0,0,1,5,3,3,4,1,AC,RIO BRANCO,FLORESTA,0,3,2,3,0,0,3681,322,0,1,1,1,0,3,2,3,0,0,3,3,3,0,3,3,3,1,3,3,1,0,0,1,1,1,41,3,3,1
25087,0,0,0,0,0,0,0,3,5,3,3,1,MA,Sao Luis,SAO RISTOVAO,1,4,3,4,0,0,1563,492,0,1,0,0,0,3,3,2,1,0,3,4,3,0,3,3,3,4,3,3,1,1,0,1,0,1,35,4,3,1
25089,0,0,0,0,0,1,0,3,3,0,3,0,SP,Guarulhos,Jardim Las Vegas,0,4,3,3,0,0,3936,422,0,1,0,0,1,3,2,4,0,0,2,3,4,1,3,3,1,2,4,4,1,1,0,0,1,0,26,3,3,1
25091,0,1,0,0,1,0,0,4,3,3,3,0,SC,BIGUACU,LOT CARANDAI,1,3,3,3,1,0,2079,656,0,1,1,0,0,2,3,3,1,0,2,3,3,1,3,3,3,3,3,3,1,0,0,0,0,0,33,4,3,1
25092,1,0,0,0,1,1,0,4,2,5,3,0,AL,MACEIO,B BENTES I,1,3,4,2,0,1,5236,524,0,1,1,0,1,3,3,3,0,0,3,2,4,0,3,3,4,3,3,3,1,0,1,1,1,0,33,3,3,0
25093,0,2,1,0,0,0,0,3,4,4,3,0,RS,PELOTAS,AREAL,0,4,1,2,1,1,3489,506,0,0,0,1,0,3,3,3,0,1,4,3,3,0,3,2,3,6,3,2,1,1,0,0,1,1,44,3,3,1
25095,0,0,0,0,1,1,1,3,3,3,2,0,SP,BIRIGUI,SAO CONRRADO,1,3,3,3,1,0,2698,703,1,1,1,0,0,4,3,3,0,0,1,1,3,0,3,3,3,3,2,3,1,1,1,1,1,1,33,4,3,1
25097,0,0,0,0,1,0,0,4,3,3,3,1,AM,Manaus,Presidente Vargas,1,3,3,4,1,0,2777,538,1,1,1,0,1,2,3,3,1,0,3,3,3,0,3,3,3,3,3,3,1,1,0,0,1,1,25,2,3,1
25098,0,0,0,0,0,0,0,2,4,2,3,0,RS,PORTO ALEGRE,SARANDI,1,4,3,3,1,1,1802,738,0,1,0,0,0,4,3,3,0,0,3,3,3,0,2,3,3,2,2,4,1,0,1,0,1,0,34,4,3,1
25099,0,0,0,0,0,0,0,2,3,3,4,1,CE,PACAJUS,CENTRO,0,4,4,3,1,0,4984,475,0,0,0,0,1,3,3,3,0,0,3,2,3,0,4,3,3,2,4,2,0,0,1,1,0,0,27,4,3,0
25102,0,0,0,1,1,1,1,2,2,3,5,0,CE,FORTALEZA,CANINDEZINHO,1,3,3,1,1,0,2515,485,1,1,1,1,1,3,3,3,0,0,3,2,3,1,3,3,1,4,3,3,1,1,0,0,1,1,34,3,3,1
25103,0,0,0,0,0,0,1,4,3,3,2,1,RJ,CAMPOS DOS GOS GOITACAZES,PRQ LEOPOLDINA,0,3,3,3,1,1,766,311,1,0,0,1,1,3,3,3,0,1,4,3,3,0,3,4,3,4,4,3,0,0,1,1,1,0,27,3,3,1
25106,0,0,0,1,1,0,0,4,3,3,3,0,CE,FORTALEZA,BELA VISTA,1,3,3,3,0,1,2476,425,0,0,1,1,1,2,3,3,0,0,3,3,3,1,4,3,3,3,3,4,0,1,1,0,0,1,44,3,2,0
25108,0,0,2,0,1,0,1,4,3,2,3,0,RS,CANOAS,ESTANCIA VELHA,0,3,3,2,0,1,3530,586,1,1,1,0,0,3,3,2,0,1,3,3,2,0,3,3,3,2,3,3,1,0,1,0,0,0,28,3,4,1
25109,1,1,0,0,1,0,0,3,4,3,3,1,PB,REMIGIO,CENTRO,0,3,3,4,0,1,1471,421,1,0,1,1,0,2,2,3,0,1,3,3,3,1,2,3,3,4,3,4,1,0,0,0,0,1,25,2,4,0
25110,0,0,0,0,1,1,0,4,4,3,3,1,RJ,SAO GONCALO,TRINDADE,1,2,3,2,1,1,1838,554,0,0,0,1,1,3,4,3,0,0,4,3,4,1,4,3,3,3,3,3,0,1,0,1,1,1,29,3,2,0
25111,0,1,0,0,1,1,0,3,2,3,3,1,CE,PINDORETAMA,CAPIM DE ROCA,1,3,3,3,0,1,1289,526,0,1,1,0,0,2,4,4,0,0,3,3,3,0,3,4,3,3,3,3,1,1,1,0,0,0,29,3,2,1
25113,0,0,0,0,0,0,1,3,3,2,3,0,BA,JUAZEIRO,ALTO DO CRUZEIRO,1,3,0,3,0,0,4703,449,0,1,0,1,1,3,3,3,0,0,3,3,2,0,3,3,3,5,3,3,1,0,1,1,1,1,26,4,3,1
25115,2,1,0,0,1,0,1,3,3,4,1,0,PE,CORTES,CENTRO,1,3,2,3,0,0,3498,659,1,0,1,1,0,3,2,3,0,1,3,3,3,1,3,2,3,3,3,3,1,1,0,0,0,1,48,2,3,0
25116,0,0,0,0,1,1,0,3,3,3,4,1,RS,VIAMAO,MINUANO,0,3,3,3,0,0,4899,730,0,1,0,1,0,3,2,3,0,0,3,3,3,0,3,3,3,3,3,3,1,0,1,0,0,1,31,3,3,1
25118,0,0,0,0,0,0,1,4,3,3,3,0,AC,RIO BRANCO,DISTRITO INDUSTRIAL,1,1,3,4,1,1,3834,667,1,1,0,1,1,5,3,3,2,1,3,3,3,0,4,3,3,2,3,3,1,0,0,0,0,1,38,3,4,1
25119,1,2,0,0,0,0,1,1,3,3,3,0,PB,LAGOA SECA,CENTRO,1,3,5,3,0,0,3866,517,0,0,0,0,0,4,3,3,0,0,2,3,4,1,3,3,4,3,3,3,1,0,0,1,1,0,35,3,3,1
25120,0,1,0,0,0,1,0,3,3,5,2,1,RS,SANTA CRUZ DO SUL,FAXINAL VELHO,0,3,3,3,1,0,2884,394,1,0,0,1,0,3,3,3,1,1,3,3,2,1,2,3,3,3,3,3,1,1,1,1,0,1,37,4,3,0
25124,0,0,0,0,1,0,0,3,4,4,3,0,MG,Belo Horizonte,Sao Sebastiao Ressaca,0,4,3,3,1,1,2854,408,1,1,1,0,1,3,3,3,0,0,4,3,3,0,3,2,3,3,3,3,0,1,1,1,0,1,39,4,4,1
25126,0,0,0,0,0,0,1,3,3,4,3,0,RO,ROLIM DE MOURA,CENTRO,1,3,3,3,1,0,4917,453,1,1,0,0,1,3,3,4,1,1,1,2,3,0,4,4,3,3,2,3,0,0,1,0,0,0,34,3,3,1
25128,0,0,0,0,0,1,1,3,3,3,3,0,SP,Osasco,Bandeiras,1,3,3,3,1,0,2670,511,0,0,1,0,1,2,3,3,0,0,4,4,2,0,3,3,3,3,3,2,0,0,0,1,1,0,25,3,3,1
25131,0,0,0,0,0,0,1,3,3,3,4,1,CE,CASCAVEL,JACARECOARA,1,4,3,4,0,0,4050,810,0,0,0,0,1,2,5,2,1,0,2,3,2,0,3,3,3,3,3,3,0,0,0,0,0,1,25,2,4,1
25134,1,0,0,0,0,1,1,5,3,3,2,1,BA,salvador,engenho velho de brotas,1,3,3,4,1,1,1907,531,0,1,0,1,1,3,3,3,0,0,4,2,3,1,3,2,2,3,2,2,1,1,1,1,0,0,32,3,3,1
25137,0,0,0,0,0,1,1,4,3,4,4,0,PE,SAO LOURENCO DA MATA,CENTRO,1,3,3,3,1,1,3376,380,0,1,0,1,1,3,3,3,0,1,3,3,3,1,3,3,4,3,3,1,1,0,0,1,0,0,46,3,3,1
